user_id,age,gender,signup_date,last_active_date,country,subscription_type,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee
2439,38,Other,14-06-23,13-07-25,Germany,Standard,43.6,22,0,Yes,Yes,0,10.99
2440,36,Female,10-07-23,13-07-25,UK,Basic,69,51.8,3,Yes,No,0,6.99
2441,65,Male,06-12-23,13-07-25,France,Premium,47.4,71,0,No,No,0,13.99
2442,36,Other,28-02-23,13-07-25,France,Premium,18.5,9.6,0,Yes,No,0,13.99
2443,53,Male,24-01-25,13-07-25,Canada,Premium,31,31.8,4,No,No,1,13.99
2444,46,Female,18-07-22,13-07-25,USA,Premium,36.3,96.9,1,Yes,Yes,0,13.99
2445,35,Male,17-09-23,13-07-25,France,Standard,46.6,26.2,5,Yes,Yes,0,10.99
2446,19,Other,23-02-23,13-07-25,India,Basic,60.9,31.3,1,Yes,Yes,1,5.99
2447,18,Other,31-01-23,13-07-25,UK,Premium,8.4,83.6,2,No,Yes,0,13.99
2448,64,Female,30-10-24,13-07-25,USA,Premium,71.2,5,4,Yes,No,1,13.99
2449,22,Other,07-08-23,13-07-25,Canada,Basic,1.5,46.5,4,No,No,0,6.99
2450,37,Male,11-04-23,13-07-25,Germany,Standard,29.9,38,1,Yes,No,0,9.99
2451,28,Other,31-12-22,13-07-25,Canada,Standard,2.7,31.7,4,Yes,Yes,0,9.99
2452,59,Male,05-05-25,13-07-25,USA,Premium,31.7,28.6,1,No,No,0,13.99
2453,19,Other,23-08-22,13-07-25,France,Premium,42.3,9.1,4,Yes,No,0,13.99
2454,20,Female,03-02-23,13-07-25,USA,Standard,41.2,31.5,0,Yes,Yes,0,9.99
2455,40,Other,06-08-22,13-07-25,UK,Basic,13.7,4.3,1,Yes,No,0,6.99
2456,29,Female,21-01-24,13-07-25,UK,Basic,51.8,78.1,1,No,Yes,1,5.99
2457,37,Other,18-07-23,13-07-25,India,Premium,4.1,39.8,3,Yes,Yes,0,13.99
2458,22,Female,13-01-25,13-07-25,Germany,Basic,61.1,44.4,4,No,Yes,1,5.99
2459,54,Male,28-11-23,13-07-25,France,Premium,75.8,89.4,4,No,No,0,13.99
2460,55,Male,07-08-22,13-07-25,France,Premium,27.5,65.8,1,No,No,0,13.99
2461,47,Male,10-04-23,13-07-25,Canada,Standard,41.6,0.8,0,Yes,Yes,1,9.99
2462,26,Male,30-08-23,13-07-25,Germany,Premium,30.6,94.3,0,Yes,No,0,13.99
2463,51,Female,03-10-22,13-07-25,Canada,Basic,1,23.7,5,No,No,1,5.99
2464,61,Female,26-01-23,13-07-25,Germany,Basic,31.2,10.8,0,No,No,0,6.99
2465,52,Male,27-04-24,13-07-25,USA,Premium,63.4,76.8,4,Yes,No,0,13.99
2466,69,Male,08-10-24,13-07-25,USA,Standard,47.9,50,3,No,No,0,9.99
2467,39,Male,06-01-23,13-07-25,Germany,Premium,8.6,43.4,1,Yes,Yes,0,13.99
2468,61,Other,20-10-22,13-07-25,India,Basic,67.8,25,2,No,No,0,6.99
2469,41,Male,22-07-24,13-07-25,USA,Premium,42.7,54.7,3,No,Yes,0,13.99
2470,34,Female,09-06-24,13-07-25,India,Premium,67.4,27.4,2,No,No,0,14.99
2471,27,Female,27-01-24,13-07-25,USA,Basic,46.6,90.2,3,No,Yes,0,5.99
2472,47,Female,18-09-24,13-07-25,France,Standard,45,21.5,0,Yes,Yes,0,10.99
2473,63,Other,21-01-25,13-07-25,UK,Basic,8.9,88.4,4,Yes,Yes,0,5.99
2474,40,Other,30-12-22,13-07-25,UK,Standard,13.8,55.9,2,No,No,0,9.99
2475,49,Other,15-06-24,13-07-25,France,Premium,77.8,82.8,3,No,No,1,13.99
2476,34,Other,03-09-24,13-07-25,Germany,Basic,18.7,71.3,4,No,Yes,1,5.99
2477,67,Female,23-06-23,13-07-25,Canada,Basic,78.2,69.7,2,No,No,0,
2478,68,Other,23-02-25,13-07-25,UK,Standard,42.8,32.4,1,Yes,Yes,1,9.99
2479,34,Other,19-09-22,13-07-25,USA,Standard,11.3,23.4,3,Yes,Yes,0,
2480,31,Other,02-05-25,13-07-25,USA,Basic,8.4,21.1,1,Yes,No,1,5.99
2481,26,Male,01-10-24,13-07-25,UK,Premium,17.1,85.7,0,No,No,0,13.99
2482,57,Female,25-10-23,13-07-25,UK,Basic,74.1,82,1,No,No,0,5.99
2483,19,Other,24-06-24,13-07-25,,Premium,33.4,44.1,1,No,No,0,13.99
2484,62,Male,08-04-25,13-07-25,UK,Premium,31.9,13.2,5,No,Yes,0,
2485,42,Female,31-08-22,13-07-25,Germany,Premium,25.4,38.2,3,No,No,0,13.99
2486,56,Other,16-10-22,13-07-25,Canada,Premium,12.2,61.9,0,Yes,,0,13.99
2487,26,Female,27-07-24,13-07-25,France,Standard,39.3,45.4,1,No,Yes,1,
2488,39,Female,28-03-24,13-07-25,France,Standard,10.8,78,4,Yes,Yes,0,9.99
2489,60,Male,06-05-24,13-07-25,UK,Basic,66.9,99.8,2,Yes,Yes,0,5.99
2490,63,Other,13-06-25,13-07-25,USA,Standard,29.9,19.1,1,No,Yes,0,9.99
2491,21,Female,28-12-22,13-07-25,France,Basic,30.3,46,0,Yes,Yes,0,5.99
2492,43,Male,13-08-24,13-07-25,UK,Basic,38.2,43.1,1,No,No,0,5.99
2493,46,Female,02-06-24,13-07-25,Germany,Premium,35.8,30.4,2,Yes,No,0,13.99
2494,62,Female,05-11-22,13-07-25,Germany,Basic,79.6,19.8,0,No,No,0,5.99
2495,51,Male,16-11-22,13-07-25,USA,Standard,43.9,6.6,3,Yes,No,0,10.99
2496,40,Female,26-11-23,13-07-25,Canada,Standard,7.5,88.7,0,No,No,0,9.99
2497,54,Male,12-02-25,13-07-25,USA,Basic,48.7,42,,Yes,Yes,1,
2498,28,Other,01-03-23,13-07-25,UK,Premium,12.6,49.7,0,No,No,1,13.99
2499,23,Female,24-10-22,13-07-25,USA,Basic,3,91.7,2,No,Yes,0,5.99
2500,35,Other,26-01-23,13-07-25,Canada,Basic,77.7,77.6,2,No,Yes,0,5.99
